pixel_x,pixel_y,norm_x,norm_y,norm_z
480,246,0.375678688287735,0.34286707639694214,-0.04643135890364647
480,246,0.3755483627319336,0.3426133990287781,-0.046025000512599945
480,246,0.37539705634117126,0.3427311182022095,-0.04590170457959175
480,246,0.37546414136886597,0.3427965044975281,-0.04436130076646805
481,247,0.3762444257736206,0.34379225969314575,-0.04549600929021835
482,252,0.376884400844574,0.3505026698112488,-0.04497326537966728
483,252,0.37751197814941406,0.35057181119918823,-0.04445432871580124
483,263,0.3778841495513916,0.36538049578666687,-0.04429472237825394
483,264,0.3780229389667511,0.36698639392852783,-0.04368311166763306
486,281,0.3797231614589691,0.39075806736946106,-0.05135886371135712
484,281,0.3783065676689148,0.39051324129104614,-0.04583512619137764
496,327,0.3879901170730591,0.45456159114837646,-0.03832697868347168
496,327,0.3876127004623413,0.45492008328437805,-0.03449646756052971
495,339,0.38679543137550354,0.47185662388801575,-0.04920833557844162
495,338,0.38699835538864136,0.4707929491996765,-0.045493319630622864
487,373,0.38062459230422974,0.5190222859382629,-0.05097108706831932
486,377,0.3799636662006378,0.5244979858398438,-0.04912961274385452
489,405,0.3824306130409241,0.5628932118415833,-0.05345521494746208
492,405,0.3844204246997833,0.5633953213691711,-0.055575691163539886
495,421,0.3871689438819885,0.5861015915870667,-0.062350109219551086
501,411,0.39175719022750854,0.5716739892959595,-0.058773722499608994
502,411,0.39259079098701477,0.5718691349029541,-0.0634981244802475
508,394,0.39725959300994873,0.5478940606117249,-0.054500602185726166
513,395,0.4011043310165405,0.5486494302749634,-0.054916683584451675
515,381,0.4027979373931885,0.5297080278396606,-0.04884443059563637
518,379,0.40533316135406494,0.5266242027282715,-0.048686835914850235
519,361,0.405860960483551,0.502617597579956,-0.04302269592881203
522,357,0.4085251986980438,0.4971770644187927,-0.04310448095202446
534,337,0.4177629053592682,0.46911025047302246,-0.042663201689720154
535,338,0.41832083463668823,0.4702070951461792,-0.04183124378323555
539,324,0.4215308427810669,0.45089778304100037,-0.04319366440176964
539,322,0.42153432965278625,0.44841468334198,-0.04208049923181534
544,317,0.4251594543457031,0.4407927393913269,-0.04403151571750641
543,316,0.4246363043785095,0.4396307170391083,-0.044528331607580185
546,318,0.42680466175079346,0.4420403242111206,-0.0456303246319294
547,318,0.4274599552154541,0.44298067688941956,-0.04399086534976959
552,327,0.4312611222267151,0.4552968442440033,-0.047000471502542496
552,327,0.4319756031036377,0.45555296540260315,-0.04322923347353935
559,344,0.43729501962661743,0.4788351058959961,-0.05018841102719307
561,345,0.43857502937316895,0.47960931062698364,-0.04551960527896881
572,362,0.44693633913993835,0.5038221478462219,-0.057517122477293015
574,362,0.44902995228767395,0.503848671913147,-0.05750022828578949
599,393,0.4681362509727478,0.5460754632949829,-0.06454107165336609
609,405,0.47620975971221924,0.5637626647949219,-0.05906680226325989
612,405,0.47829538583755493,0.562527060508728,-0.062152743339538574
617,414,0.482083261013031,0.5761659145355225,-0.05803006514906883
617,415,0.48269033432006836,0.5771098136901855,-0.05704791098833084
623,415,0.4870004951953888,0.5770036578178406,-0.057243943214416504
624,414,0.4880657196044922,0.5750753879547119,-0.05683233588933945
627,389,0.48985180258750916,0.5415551662445068,-0.05557020753622055
627,367,0.4901537299156189,0.510249674320221,-0.05416367948055267
630,369,0.4922276437282562,0.5129584670066833,-0.052013687789440155
627,325,0.49008244276046753,0.4516755938529968,-0.041602034121751785
626,295,0.48911404609680176,0.41036850214004517,-0.050480034202337265
626,296,0.48940205574035645,0.4113508462905884,-0.06076083704829216
622,279,0.48631685972213745,0.3877459764480591,-0.059361424297094345
622,277,0.48620906472206116,0.3857334554195404,-0.06230316683650017
617,261,0.4825202226638794,0.3633232116699219,-0.056103795766830444
619,261,0.48423057794570923,0.3635787069797516,-0.05745827779173851
616,247,0.4816581606864929,0.3437539339065552,-0.057783469557762146
615,247,0.48100656270980835,0.3439731001853943,-0.052916765213012695
615,238,0.4806356430053711,0.33127081394195557,-0.05663439631462097
613,239,0.47962066531181335,0.33199402689933777,-0.055125053972005844
614,238,0.48019421100616455,0.3309521973133087,-0.05516016483306885
615,238,0.48094403743743896,0.3311801552772522,-0.05199573189020157
