pixel_x,pixel_y,norm_x,norm_y,norm_z
760,134,0.5940255522727966,0.18633350729942322,-0.08085469156503677
759,133,0.593421995639801,0.18504104018211365,-0.08081195503473282
761,132,0.5946359038352966,0.18392258882522583,-0.0793808102607727
761,132,0.5950433015823364,0.1837906539440155,-0.08050543069839478
764,133,0.5970827341079712,0.1852576732635498,-0.08001070469617844
763,133,0.5968101024627686,0.1854371726512909,-0.07749337702989578
766,135,0.5986649990081787,0.188150554895401,-0.08010199666023254
768,142,0.6002476215362549,0.19774970412254333,-0.08024754375219345
768,143,0.6001525521278381,0.199030339717865,-0.08212828636169434
771,157,0.6029781699180603,0.21809759736061096,-0.07347621768712997
772,154,0.6033337116241455,0.2148182988166809,-0.07364773750305176
772,172,0.60356605052948,0.23973283171653748,-0.07088018953800201
773,168,0.6042982339859009,0.23348665237426758,-0.07293080538511276
772,191,0.6036486029624939,0.26562774181365967,-0.07849296927452087
774,189,0.6049260497093201,0.2634502053260803,-0.07083568722009659
788,257,0.6156323552131653,0.3581504225730896,-0.07762078195810318
793,307,0.6202477812767029,0.4266800284385681,-0.054758165031671524
792,305,0.618811309337616,0.4236162304878235,-0.048928193747997284
800,346,0.6254095435142517,0.48141828179359436,-0.055930815637111664
799,345,0.6248263716697693,0.4795067608356476,-0.05002187564969063
808,386,0.631820797920227,0.5374880433082581,-0.06960868090391159
806,384,0.6303048729896545,0.5346287488937378,-0.07101843506097794
808,431,0.6317985653877258,0.599380373954773,-0.0806928351521492
808,436,0.6317996382713318,0.6060788631439209,-0.07736972719430923
807,468,0.6305842995643616,0.6508578062057495,-0.09292005747556686
807,468,0.6312260031700134,0.6506640911102295,-0.11571420729160309
814,473,0.6359780430793762,0.6578531265258789,-0.10389338433742523
811,456,0.6343562006950378,0.6334269642829895,-0.1073133647441864
811,453,0.6343287825584412,0.6301048398017883,-0.09103481471538544
810,430,0.6335457563400269,0.5974630117416382,-0.08215746283531189
810,423,0.632942259311676,0.5881417393684387,-0.08876063674688339
812,398,0.634810745716095,0.5533525943756104,-0.07756640017032623
810,392,0.6328396201133728,0.5453668832778931,-0.09116309881210327
814,339,0.6365288496017456,0.47189027070999146,-0.07342814654111862
815,323,0.6367916464805603,0.44952842593193054,-0.05615399405360222
814,320,0.6366581320762634,0.4448567032814026,-0.06198985129594803
802,319,0.6267799139022827,0.4432857930660248,-0.053759217262268066
806,304,0.6304534673690796,0.4230842888355255,-0.06191721931099892
801,293,0.6258153319358826,0.408101350069046,-0.07370106130838394
798,293,0.6234595775604248,0.4073055684566498,-0.07882144302129745
797,289,0.6233382225036621,0.40165549516677856,-0.07552754133939743
797,288,0.6232248544692993,0.40132513642311096,-0.07500209659337997
799,294,0.6243910789489746,0.4085825979709625,-0.07999088615179062
801,288,0.6260685920715332,0.4013318717479706,-0.08247269690036774
810,302,0.6332730650901794,0.4195597469806671,-0.07069149613380432
813,299,0.6355751752853394,0.41532397270202637,-0.0708724707365036
826,343,0.6459594368934631,0.4769710302352905,-0.039778824895620346
809,351,0.6325907707214355,0.48776790499687195,-0.044210080057382584
894,313,0.6984599828720093,0.4348926246166229,-0.059519585222005844
926,311,0.7236881256103516,0.43330511450767517,-0.053488850593566895
925,308,0.7226927876472473,0.4288853704929352,-0.05101850628852844
950,307,0.7427622675895691,0.42674651741981506,-0.07046131789684296
950,303,0.7429063320159912,0.42176151275634766,-0.08431963622570038
967,293,0.7559076547622681,0.4074918031692505,-0.08068933337926865
971,295,0.7587710618972778,0.4103560745716095,-0.07718974351882935
973,284,0.7607985734939575,0.3946951925754547,-0.07642422616481781
974,282,0.7612875699996948,0.39240512251853943,-0.07951928675174713
974,267,0.7612937688827515,0.3711372911930084,-0.0737677812576294
975,271,0.7618415951728821,0.377128541469574,-0.07549674808979034
