pixel_x,pixel_y,norm_x,norm_y,norm_z
644,153,0.5038937926292419,0.21384525299072266,-0.10585805773735046
645,154,0.5044545531272888,0.21441954374313354,-0.10585610568523407
645,154,0.504000723361969,0.21492591500282288,-0.10449591279029846
646,156,0.5047037601470947,0.21770426630973816,-0.10398217290639877
646,158,0.5051050782203674,0.219446063041687,-0.1044352799654007
649,160,0.5075004696846008,0.22232875227928162,-0.10101798921823502
654,160,0.5116887092590332,0.22223690152168274,-0.09894859045743942
664,159,0.5188974738121033,0.2217434048652649,-0.09920480847358704
677,157,0.5296440124511719,0.21865618228912354,-0.10036031156778336
688,150,0.5381128787994385,0.20929285883903503,-0.1019086018204689
702,149,0.5488574504852295,0.20781579613685608,-0.10287541151046753
722,149,0.5641735792160034,0.2073390781879425,-0.10270370543003082
740,151,0.5783854126930237,0.21047666668891907,-0.10219323635101318
759,151,0.5936139225959778,0.21100503206253052,-0.10280559957027435
782,154,0.6112326979637146,0.21459755301475525,-0.09113404154777527
803,149,0.6277833580970764,0.20775851607322693,-0.0932922214269638
822,144,0.6427819132804871,0.20054498314857483,-0.09663764387369156
837,142,0.6546793580055237,0.19814163446426392,-0.08967829495668411
849,140,0.663846492767334,0.19576826691627502,-0.09103493392467499
852,141,0.6662068963050842,0.1959441900253296,-0.08106285333633423
853,145,0.6666457653045654,0.2013929784297943,-0.08218304812908173
847,146,0.6617895364761353,0.20411798357963562,-0.08385881781578064
840,150,0.6565200686454773,0.2095603346824646,-0.08682914823293686
827,155,0.646449625492096,0.21541208028793335,-0.08537618070840836
818,160,0.6393257975578308,0.22283920645713806,-0.08483190089464188
808,165,0.6319776177406311,0.23002395033836365,-0.09260929375886917
796,168,0.6225011348724365,0.23363062739372253,-0.09618152678012848
787,177,0.6153011918067932,0.2465457320213318,-0.09746362268924713
777,185,0.6075417399406433,0.25784873962402344,-0.1011313870549202
764,193,0.5971096754074097,0.2692600190639496,-0.10630517452955246
750,203,0.5866069197654724,0.282945841550827,-0.10340328514575958
736,211,0.5750324726104736,0.2940461337566376,-0.10393109917640686
723,219,0.5651936531066895,0.30438032746315,-0.10627969354391098
712,230,0.5564773082733154,0.31998664140701294,-0.11192004382610321
699,240,0.5467285513877869,0.33335956931114197,-0.11107145249843597
689,250,0.5385705232620239,0.34843263030052185,-0.11302579939365387
676,256,0.5281603336334229,0.35662439465522766,-0.11832918971776962
668,263,0.5223541259765625,0.3665989935398102,-0.11957851052284241
666,268,0.5205225944519043,0.3723345994949341,-0.12031467258930206
669,269,0.5231344699859619,0.37460872530937195,-0.12384188175201416
677,271,0.5295059084892273,0.377247154712677,-0.12260404974222183
688,271,0.5378540754318237,0.3769153952598572,-0.12617455422878265
699,268,0.5464721918106079,0.37259232997894287,-0.12605933845043182
715,269,0.5588682889938354,0.3747781813144684,-0.12188649922609329
727,267,0.568343997001648,0.3712901175022125,-0.11658841371536255
738,266,0.5765653252601624,0.3697424829006195,-0.11190943419933319
751,262,0.5867993235588074,0.36495745182037354,-0.11023665964603424
761,262,0.5950000882148743,0.36440715193748474,-0.11031772196292877
775,266,0.6060814261436462,0.3705916404724121,-0.1107693538069725
785,264,0.6134951710700989,0.3677648901939392,-0.1064627543091774
800,267,0.6253625750541687,0.3719618022441864,-0.10503588616847992
811,269,0.6343452334403992,0.3741956055164337,-0.10689857602119446
822,269,0.6427977681159973,0.37439998984336853,-0.09221812337636948
831,269,0.6495769023895264,0.37464210391044617,-0.10188861936330795
835,268,0.6530655026435852,0.3728851079940796,-0.09923209249973297
837,268,0.6543304920196533,0.37313148379325867,-0.09951023757457733
838,267,0.6554022431373596,0.3713655173778534,-0.09779925644397736
833,267,0.6509692072868347,0.3711545765399933,-0.10060759633779526
832,267,0.6507041454315186,0.3720572888851166,-0.10158362239599228
831,267,0.6494446396827698,0.3708646297454834,-0.09325583279132843
828,267,0.647577702999115,0.37136152386665344,-0.09609049558639526
