pixel_x,pixel_y,norm_x,norm_y,norm_z
671,185,0.5244027972221375,0.25737306475639343,-0.08496007323265076
669,184,0.5231562256813049,0.2568514943122864,-0.08728396892547607
670,185,0.5235164165496826,0.2576085031032562,-0.0882095992565155
669,186,0.5231353640556335,0.2593965530395508,-0.08834350854158401
669,186,0.5233415365219116,0.2594214975833893,-0.09031536430120468
673,205,0.5258362889289856,0.28546926379203796,-0.08107910305261612
677,227,0.529496431350708,0.3159371614456177,-0.09225025027990341
677,229,0.5289283990859985,0.318254679441452,-0.07671497762203217
679,299,0.5311826467514038,0.41579127311706543,-0.09372539073228836
682,342,0.5334823727607727,0.4752615988254547,-0.0907239317893982
683,343,0.5341777205467224,0.4766024947166443,-0.08662741631269455
688,361,0.537636399269104,0.5027062892913818,-0.08207203447818756
688,362,0.537846565246582,0.5038987398147583,-0.08145350962877274
691,352,0.5400153398513794,0.48917701840400696,-0.08055774122476578
689,354,0.5384837985038757,0.4926134943962097,-0.08256163448095322
681,309,0.532286524772644,0.4293082058429718,-0.07063490897417068
677,270,0.5291260480880737,0.3750084638595581,-0.07969623804092407
675,262,0.5280346274375916,0.3639422059059143,-0.0816650390625
672,233,0.5251092910766602,0.3248821496963501,-0.0822947695851326
671,233,0.5244665145874023,0.3241359293460846,-0.07890919595956802
665,209,0.5200529098510742,0.29127639532089233,-0.08008881658315659
665,205,0.520311713218689,0.2852572202682495,-0.08023039996623993
664,182,0.5190150737762451,0.25331562757492065,-0.08343164622783661
664,183,0.5188432931900024,0.25437840819358826,-0.08172237128019333
663,157,0.5185506939888,0.21931225061416626,-0.08590573072433472
666,154,0.520880937576294,0.21440529823303223,-0.07988736778497696
665,155,0.5202293395996094,0.21527859568595886,-0.08530697971582413
682,160,0.5334391593933105,0.2229972779750824,-0.07366837561130524
684,161,0.5348541140556335,0.2248263955116272,-0.06461482495069504
762,171,0.5954890847206116,0.23852747678756714,-0.07301948219537735
789,178,0.6168015599250793,0.24834710359573364,-0.08823101222515106
786,177,0.6145166158676147,0.24585646390914917,-0.09602365642786026
795,202,0.621804416179657,0.28142744302749634,-0.07543530315160751
794,203,0.6206509470939636,0.28225651383399963,-0.0786600410938263
791,227,0.6183086037635803,0.3159557580947876,-0.07645074278116226
786,229,0.6148216724395752,0.318668395280838,-0.07625695317983627
769,251,0.6009306907653809,0.34986209869384766,-0.07064905762672424
767,252,0.5993973612785339,0.3513774573802948,-0.06732416152954102
741,267,0.5792234539985657,0.3710210621356964,-0.06764782965183258
741,268,0.5789499282836914,0.372657835483551,-0.06720243394374847
716,281,0.5598964691162109,0.3915557861328125,-0.07518599927425385
716,279,0.5594834089279175,0.38839879631996155,-0.07386961579322815
681,296,0.5321443676948547,0.4116154611110687,-0.0793406292796135
676,298,0.5286928415298462,0.41390758752822876,-0.07972832769155502
676,297,0.5287861824035645,0.4129360318183899,-0.07907359302043915
687,294,0.5367847681045532,0.4085672199726105,-0.07349713891744614
685,294,0.5359042286872864,0.4095253348350525,-0.0753297209739685
702,295,0.5490214228630066,0.4109423756599426,-0.07829736918210983
700,297,0.5474364757537842,0.4127178192138672,-0.08005843311548233
724,299,0.5663400888442993,0.415549635887146,-0.09658481180667877
723,299,0.5649809837341309,0.41537851095199585,-0.08000019937753677
751,312,0.5872189998626709,0.4337915778160095,-0.09469781816005707
749,309,0.5851799845695496,0.4300423264503479,-0.09249871224164963
769,324,0.6015094518661499,0.4503595232963562,-0.09414393454790115
768,325,0.6001845002174377,0.4519352316856384,-0.09356644004583359
806,367,0.629694402217865,0.5099675059318542,-0.08572863787412643
816,383,0.6380925178527832,0.5328214764595032,-0.09198662638664246
813,381,0.6354625821113586,0.530258059501648,-0.09535782784223557
822,394,0.6424901485443115,0.5476275086402893,-0.08964724093675613
822,390,0.6429585218429565,0.5428380966186523,-0.09229855239391327
