pixel_x,pixel_y,norm_x,norm_y,norm_z
581,219,0.45418107509613037,0.3051753342151642,-0.04951881617307663
579,220,0.4529550075531006,0.30593591928482056,-0.04939018189907074
584,215,0.45668917894363403,0.2999963164329529,-0.0433453805744648
585,216,0.457309752702713,0.30120253562927246,-0.04673312231898308
593,224,0.4633199870586395,0.3113824725151062,-0.06622154265642166
600,254,0.46935856342315674,0.3530608117580414,-0.06895039975643158
599,255,0.4685032069683075,0.3543388843536377,-0.06294805556535721
616,293,0.48149412870407104,0.4080040454864502,-0.06672564148902893
617,294,0.4825066030025482,0.4086301326751709,-0.058361299335956573
632,324,0.49412938952445984,0.45124679803848267,-0.056835804134607315
633,325,0.49455228447914124,0.45140355825424194,-0.04702262207865715
654,355,0.5109765529632568,0.49338197708129883,-0.06962860375642776
651,356,0.5093127489089966,0.4950881600379944,-0.056823812425136566
673,394,0.5262706279754639,0.5475731492042542,-0.07827885448932648
672,392,0.5255086421966553,0.5455055832862854,-0.0598643533885479
678,419,0.5301340818405151,0.58268141746521,-0.07524821907281876
678,421,0.5297174453735352,0.5858104228973389,-0.06556998193264008
665,414,0.5202032923698425,0.5755345225334167,-0.06650901585817337
662,390,0.5171969532966614,0.5425660014152527,-0.0651213675737381
659,390,0.5155727863311768,0.5428359508514404,-0.07055258750915527
653,375,0.5108111500740051,0.5214765071868896,-0.06666705757379532
653,374,0.5108409523963928,0.5201841592788696,-0.06579530984163284
644,359,0.5037640333175659,0.4995201826095581,-0.06632175296545029
645,356,0.5045315027236938,0.49455374479293823,-0.07631830126047134
639,340,0.49992871284484863,0.4723963141441345,-0.07093442976474762
639,336,0.49924376606941223,0.4679567217826843,-0.07610949128866196
636,316,0.49714040756225586,0.4392812252044678,-0.06542245298624039
633,315,0.4950731694698334,0.4379395544528961,-0.0611637644469738
634,316,0.49555733799934387,0.439048171043396,-0.06281459331512451
638,315,0.49870097637176514,0.43795931339263916,-0.05608607083559036
638,315,0.49916762113571167,0.4380553364753723,-0.053459420800209045
647,307,0.5057371258735657,0.42677009105682373,-0.06870675086975098
646,306,0.5053386092185974,0.4255065321922302,-0.061595745384693146
666,278,0.520317018032074,0.38748103380203247,-0.0772177129983902
666,279,0.5207562446594238,0.3875979781150818,-0.08044154196977615
684,254,0.5343918800354004,0.35411787033081055,-0.05242152512073517
683,254,0.5336002111434937,0.35332685708999634,-0.05228329822421074
698,233,0.5453330874443054,0.32415294647216797,-0.057641904801130295
694,232,0.542733907699585,0.3226839303970337,-0.05572061613202095
707,217,0.5529242157936096,0.30193060636520386,-0.04380068928003311
705,218,0.5512661337852478,0.3034263849258423,-0.037901170551776886
705,215,0.5515077710151672,0.2996848523616791,-0.04396013170480728
706,215,0.5519263744354248,0.29985368251800537,-0.04420230910181999
691,240,0.540429413318634,0.33424949645996094,-0.08394987881183624
672,268,0.5257668495178223,0.3722482919692993,-0.0723630040884018
673,267,0.5265380144119263,0.3718716502189636,-0.06470025330781937
655,296,0.5122421979904175,0.41116631031036377,-0.08552423864603043
658,292,0.514378547668457,0.4061232805252075,-0.08062363415956497
641,328,0.5010996460914612,0.4558682143688202,-0.07041396200656891
639,329,0.4995999336242676,0.4582730531692505,-0.07105857133865356
601,386,0.4696943163871765,0.5361937880516052,-0.05314863845705986
590,410,0.46150222420692444,0.5694459080696106,-0.05299953371286392
588,407,0.4599814713001251,0.5653098821640015,-0.056908030062913895
577,418,0.4515005350112915,0.5817411541938782,-0.06837578862905502
577,416,0.4511961042881012,0.578270673751831,-0.06543484330177307
576,417,0.4506935179233551,0.5801186561584473,-0.06964825838804245
577,416,0.4511563181877136,0.578851580619812,-0.07112137973308563
587,403,0.45867612957954407,0.5603224039077759,-0.059544481337070465
590,397,0.461606502532959,0.5519534349441528,-0.048277467489242554
