pixel_x,pixel_y,norm_x,norm_y,norm_z
395,372,0.3091774582862854,0.5166831016540527,-0.056665997952222824
395,372,0.3086525797843933,0.5168285965919495,-0.05631265416741371
396,371,0.30952227115631104,0.5162653923034668,-0.057618118822574615
395,372,0.3087819814682007,0.5174202919006348,-0.05652185529470444
393,370,0.30752402544021606,0.5147451758384705,-0.05487853288650513
394,371,0.30816078186035156,0.5160379409790039,-0.05345950275659561
393,372,0.30774104595184326,0.5169248580932617,-0.05250249430537224
376,374,0.2939295470714569,0.5195204615592957,-0.0545569509267807
360,382,0.2813411355018616,0.5316746830940247,-0.056923046708106995
361,380,0.2824747562408447,0.5282298922538757,-0.05186694487929344
344,393,0.269079327583313,0.5460439324378967,-0.05427638441324234
335,409,0.26176464557647705,0.5684725642204285,-0.05081363022327423
335,408,0.2620328664779663,0.5671128034591675,-0.047727759927511215
324,431,0.253237783908844,0.5987284183502197,-0.051327500492334366
323,431,0.2529764175415039,0.5986990928649902,-0.0520898699760437
319,454,0.24923312664031982,0.6313215494155884,-0.05411841720342636
319,454,0.24982506036758423,0.6308314800262451,-0.051348742097616196
320,454,0.25021371245384216,0.631572961807251,-0.053788673132658005
324,475,0.2538808584213257,0.6606302261352539,-0.053966861218214035
326,472,0.2547132968902588,0.6558338403701782,-0.051932647824287415
331,489,0.2588742673397064,0.6798823475837708,-0.05666695907711983
332,490,0.26002731919288635,0.6811326146125793,-0.05176646262407303
341,498,0.26690545678138733,0.691950798034668,-0.055937472730875015
344,498,0.2690965533256531,0.6921433210372925,-0.05337855592370033
354,502,0.2772747278213501,0.6976817846298218,-0.05647725239396095
366,505,0.285951167345047,0.7016923427581787,-0.05880868062376976
365,507,0.2854428291320801,0.7043362855911255,-0.06205522641539574
375,505,0.29366153478622437,0.7023166418075562,-0.05947001650929451
376,505,0.2943389415740967,0.7021163702011108,-0.05859927088022232
377,507,0.29466158151626587,0.7045223712921143,-0.05764630436897278
391,504,0.306082546710968,0.7010638117790222,-0.051379214972257614
391,504,0.3057224750518799,0.7002838850021362,-0.055987630039453506
402,503,0.31409958004951477,0.6995497941970825,-0.05587216466665268
401,502,0.3136289715766907,0.6980762481689453,-0.05696577578783035
411,499,0.3213213086128235,0.6935790777206421,-0.05581130459904671
411,498,0.3213884234428406,0.6929754614830017,-0.05981234088540077
418,494,0.3272019326686859,0.6868979334831238,-0.05985894054174423
423,490,0.33100494742393494,0.6818519830703735,-0.058332040905952454
424,491,0.33128583431243896,0.6823782920837402,-0.05829659104347229
427,487,0.3340740203857422,0.6773626804351807,-0.059315185993909836
429,485,0.3351783752441406,0.6746653914451599,-0.05647820979356766
429,485,0.335459440946579,0.673954427242279,-0.05703333392739296
431,481,0.3369942307472229,0.668855607509613,-0.060462720692157745
432,481,0.3378933370113373,0.6682775020599365,-0.05779680609703064
434,476,0.3394138514995575,0.6623718738555908,-0.06320957839488983
436,476,0.3410831689834595,0.6621829271316528,-0.05830742046236992
