pixel_x,pixel_y,norm_x,norm_y,norm_z
409,327,0.3197081387042999,0.45517683029174805,-0.0658598244190216
408,332,0.31935417652130127,0.46112895011901855,-0.0681736022233963
408,331,0.3189103901386261,0.46057069301605225,-0.06578350067138672
408,328,0.31908345222473145,0.4560229480266571,-0.06909319013357162
412,321,0.32241711020469666,0.44668152928352356,-0.06829171627759933
414,311,0.3236217498779297,0.43233710527420044,-0.06694302707910538
419,298,0.32787656784057617,0.41396385431289673,-0.06431049853563309
425,277,0.3326021432876587,0.3858289122581482,-0.059440866112709045
429,265,0.3356383144855499,0.3683973252773285,-0.05431621894240379
438,234,0.3422413170337677,0.32524973154067993,-0.05556897819042206
436,207,0.3409695029258728,0.2887652516365051,-0.05483974888920784
438,182,0.3425152599811554,0.2535628080368042,-0.05576524883508682
445,159,0.34769994020462036,0.2215106189250946,-0.0499851368367672
448,143,0.35010695457458496,0.19948242604732513,-0.04945910722017288
449,127,0.35097235441207886,0.1772962510585785,-0.050628695636987686
451,117,0.3528096377849579,0.16344234347343445,-0.05792085826396942
452,109,0.35374587774276733,0.15140773355960846,-0.05829695612192154
454,101,0.3550927937030792,0.14136292040348053,-0.058282483369112015
450,107,0.35188981890678406,0.14934232831001282,-0.0633196011185646
449,117,0.35098057985305786,0.1628427505493164,-0.06020975112915039
445,128,0.34771257638931274,0.17876239120960236,-0.057249292731285095
442,138,0.34585264325141907,0.19276633858680725,-0.05970730632543564
440,152,0.34440088272094727,0.211347296833992,-0.05890297517180443
436,168,0.34113016724586487,0.23429852724075317,-0.06330952793359756
431,184,0.3372228145599365,0.25589877367019653,-0.05933089554309845
431,199,0.337012380361557,0.27647989988327026,-0.06067340448498726
431,219,0.3368786573410034,0.30543094873428345,-0.057357098907232285
432,246,0.3381161093711853,0.34180742502212524,-0.060138966888189316
425,263,0.3326606750488281,0.3655710220336914,-0.0679444894194603
428,279,0.3344120681285858,0.38782039284706116,-0.06881329417228699
425,291,0.33234280347824097,0.40508145093917847,-0.0751812607049942
425,308,0.33220669627189636,0.4285426139831543,-0.07454551756381989
425,320,0.3325400948524475,0.44488486647605896,-0.07504837214946747
429,330,0.33528822660446167,0.45910486578941345,-0.07259551435709
444,342,0.3471407890319824,0.4752295911312103,-0.07651828229427338
448,340,0.3503750264644623,0.47252383828163147,-0.07894094288349152
