pixel_x,pixel_y,norm_x,norm_y,norm_z
835,175,0.6524016261100769,0.24409855902194977,-0.040443841367959976
835,177,0.6527762413024902,0.24687941372394562,-0.04056790843605995
838,173,0.6547924280166626,0.24087348580360413,-0.044375695288181305
841,172,0.6577231884002686,0.23949743807315826,-0.045055437833070755
849,167,0.6636600494384766,0.23213937878608704,-0.044598229229450226
857,161,0.6701287627220154,0.22459089756011963,-0.039889030158519745
863,154,0.6747879981994629,0.21447691321372986,-0.040192898362874985
867,148,0.6777119040489197,0.20660114288330078,-0.03599094599485397
869,141,0.6795791983604431,0.19595618546009064,-0.03616330400109291
869,134,0.6794984340667725,0.18683703243732452,-0.033374808728694916
867,127,0.6780385375022888,0.17740590870380402,-0.0298408642411232
862,123,0.6737151741981506,0.17108002305030823,-0.02797577902674675
855,118,0.6683488488197327,0.16464750468730927,-0.02627675235271454
854,117,0.6678247451782227,0.16335369646549225,-0.03168303519487381
835,125,0.6526643633842468,0.17497743666172028,-0.032198213040828705
833,133,0.6508864760398865,0.18482516705989838,-0.034692663699388504
836,147,0.6538405418395996,0.20473669469356537,-0.03745756298303604
838,163,0.6551072597503662,0.22676149010658264,-0.03321497514843941
840,181,0.6563568711280823,0.25178682804107666,-0.0395989865064621
838,206,0.6552724242210388,0.286868155002594,-0.0366443395614624
837,231,0.6545052528381348,0.3214796781539917,-0.039959583431482315
833,260,0.6514376997947693,0.3616487979888916,-0.03587822616100311
835,259,0.6528884172439575,0.3604695796966553,-0.03769449144601822
821,317,0.6418260335922241,0.4408612847328186,-0.04293401166796684
816,350,0.6379191875457764,0.4874538779258728,-0.047430120408535004
812,380,0.6347796320915222,0.5284890532493591,-0.036819938570261
807,407,0.6311326026916504,0.5655844807624817,-0.03815203905105591
806,427,0.6302553415298462,0.5936702489852905,-0.03644002601504326
804,444,0.6286381483078003,0.6174224019050598,-0.038077324628829956
806,455,0.63019859790802,0.632092297077179,-0.04272766038775444
809,457,0.6324054002761841,0.6356071829795837,-0.04053923115134239
821,432,0.6417738199234009,0.6001458168029785,-0.03769572451710701
826,402,0.6456154584884644,0.5586614012718201,-0.03323816880583763
829,385,0.6476923227310181,0.5357030630111694,-0.03439339995384216
829,369,0.6478464603424072,0.5132306218147278,-0.036106355488300323
828,355,0.6473367810249329,0.4933173656463623,-0.03500066325068474
825,340,0.6449124217033386,0.4733337163925171,-0.03538307920098305
821,329,0.6414594650268555,0.4577288031578064,-0.03630032390356064
813,319,0.6355493664741516,0.4433569610118866,-0.03726986050605774
805,311,0.628970742225647,0.43294215202331543,-0.032814085483551025
795,304,0.6215839982032776,0.42321300506591797,-0.0345110222697258
786,299,0.614459753036499,0.4166659414768219,-0.03237704932689667
775,296,0.6062407493591309,0.4121624827384949,-0.035339199006557465
775,295,0.6062485575675964,0.4104922413825989,-0.03785407170653343
757,302,0.5917947888374329,0.41969406604766846,-0.03638533130288124
762,301,0.5959481000900269,0.4185805022716522,-0.035521335899829865
772,303,0.6036273241043091,0.4216747581958771,-0.034509144723415375
785,305,0.6134189367294312,0.42425864934921265,-0.03424680233001709
797,307,0.623417317867279,0.42750802636146545,-0.03578351438045502
810,308,0.6334989666938782,0.42916035652160645,-0.035607125610113144
824,312,0.6442865133285522,0.4339708089828491,-0.0363660603761673
836,316,0.6537377238273621,0.4395308494567871,-0.03524986654520035
835,314,0.6527150273323059,0.4361574649810791,-0.03655378147959709
857,322,0.6699421405792236,0.4481634497642517,-0.03741780295968056
867,323,0.6774405241012573,0.4498783349990845,-0.039438504725694656
876,326,0.6844335794448853,0.4528324007987976,-0.03698483109474182
881,327,0.6885873675346375,0.4549599885940552,-0.03760813921689987
886,328,0.6921982169151306,0.45632606744766235,-0.03946142643690109
890,329,0.6954944729804993,0.4578374922275543,-0.035204723477363586
892,328,0.6972638964653015,0.45617806911468506,-0.036109719425439835
892,327,0.6974074840545654,0.45477741956710815,-0.037796419113874435
893,326,0.6977971196174622,0.4537454843521118,-0.03594358265399933
892,326,0.6973947286605835,0.453228235244751,-0.03456293046474457
891,326,0.6963514685630798,0.45343366265296936,-0.036417365074157715
